Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution
2013-04-18 07:48:34,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,8,16,19
2013-04-18 07:46:48,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,16,16
2013-04-17 16:16:30,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,11,17,15
2013-04-17 16:14:35,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,9,16,17
2013-04-17 16:12:35,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,8,17,17
2013-04-17 16:10:46,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,10,17,19
2013-04-17 16:03:27,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,11,14,18
2013-04-17 16:01:40,Darkside,Hunter,Male,Ramshorned Trolloc,17,11,10,14,18
2013-04-17 15:59:37,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,10,15,18
2013-04-17 15:58:33,Darkside,Hunter,Male,Ramshorned Trolloc,14,11,12,13,17
2013-04-17 15:56:55,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,14,19
2013-04-17 15:54:54,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,9,16,18
2013-04-17 15:53:31,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,11,16,16
2013-04-17 15:51:24,Darkside,Hunter,Male,Ramshorned Trolloc,14,11,10,16,14
2013-04-17 15:50:07,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,7,17,18
2013-04-17 15:48:17,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,11,13,18
2013-04-17 15:46:56,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,11,16,17
2013-04-17 15:44:38,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,8,14,19
2013-04-17 15:42:21,Darkside,Hunter,Male,Ramshorned Trolloc,19,6,13,16,15
2013-04-17 15:40:38,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,13,15,18
2013-04-17 15:38:54,Darkside,Hunter,Male,Ramshorned Trolloc,14,9,13,13,16
2013-04-17 15:37:03,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,7,15,18
2013-04-17 15:35:21,Darkside,Hunter,Male,Ramshorned Trolloc,18,10,11,11,16
2013-04-17 15:33:27,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,12,15,17
2013-04-17 15:31:46,Darkside,Hunter,Male,Ramshorned Trolloc,14,9,11,14,18
2013-04-17 15:30:26,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,11,17,15
2013-04-17 15:28:39,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,12,16,15
2013-04-17 15:27:08,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,8,16,18
2013-04-17 15:25:09,Darkside,Hunter,Male,Ramshorned Trolloc,17,11,10,15,17
2013-04-17 15:22:53,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,9,15,15
2013-04-17 15:20:32,Darkside,Hunter,Male,Ramshorned Trolloc,19,7,11,16,16
2013-04-17 15:18:31,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,11,16,17
2013-04-17 15:16:48,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,9,15,18
2013-04-17 15:14:52,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,10,17,19
2013-04-17 15:13:10,Darkside,Hunter,Male,Ramshorned Trolloc,12,8,11,16,18
2013-04-17 15:11:01,Darkside,Hunter,Male,Ramshorned Trolloc,14,7,12,15,18
2013-04-17 15:09:27,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,8,18,16
2013-04-17 15:06:57,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,13,18
2013-04-17 15:05:06,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,10,14,15
2013-04-17 15:03:33,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,16,16
2013-04-17 15:01:40,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,12,14,15
2013-04-17 14:59:17,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,8,16,17
2013-04-17 14:56:24,Darkside,Hunter,Male,Ramshorned Trolloc,13,10,8,15,19
2013-04-17 14:54:20,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,16,19
2013-04-17 14:52:20,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,17,16
2013-04-17 14:50:28,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,10,16,19
2013-04-17 14:48:59,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,8,13,19
2013-04-17 14:47:13,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,11,15,17
2013-04-17 14:45:28,Darkside,Hunter,Male,Ramshorned Trolloc,19,7,10,15,15
2013-04-17 14:43:16,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,8,15,19
2013-04-17 14:41:58,Darkside,Hunter,Male,Ramshorned Trolloc,14,7,11,18,17
2013-04-17 14:40:15,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,16,19
2013-04-17 14:38:33,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,10,16,15
2013-04-17 14:36:52,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,10,15,18
2013-04-17 14:35:09,Darkside,Hunter,Male,Ramshorned Trolloc,17,4,11,16,18
2013-04-17 14:33:04,Darkside,Hunter,Male,Ramshorned Trolloc,17,5,13,13,17
2013-04-17 14:31:27,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,10,13,18
2013-04-17 14:30:06,Darkside,Hunter,Male,Ramshorned Trolloc,19,7,10,12,18
2013-04-17 14:28:25,Darkside,Hunter,Male,Ramshorned Trolloc,18,5,9,15,18
2013-04-17 14:26:59,Darkside,Hunter,Male,Ramshorned Trolloc,19,6,9,14,18
2013-04-17 14:25:09,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,13,12,16
2013-04-17 14:23:46,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,17,15
2013-04-17 14:21:55,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,10,16,17
2013-04-17 14:19:57,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,8,15,17
2013-04-17 14:17:58,Darkside,Hunter,Male,Ramshorned Trolloc,19,8,11,16,17
2013-04-17 14:16:16,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,12,13,19
2013-04-17 14:14:38,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,10,14,14
2013-04-17 14:13:07,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,10,13,19
2013-04-17 14:11:26,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,12,15,16
2013-04-17 14:09:51,Darkside,Hunter,Male,Ramshorned Trolloc,13,11,9,14,18
2013-04-17 14:07:52,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,13,13,18
2013-04-17 14:06:05,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,11,15,18
2013-04-17 14:04:26,Darkside,Hunter,Male,Ramshorned Trolloc,19,9,8,12,17
2013-04-17 14:02:47,Darkside,Hunter,Male,Ramshorned Trolloc,15,5,13,14,18
2013-04-17 14:01:12,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,9,11,19
2013-04-17 13:59:23,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,12,13,17
2013-04-17 13:57:57,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,10,17,18
2013-04-17 13:56:33,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,10,14,19
2013-04-17 13:54:49,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,10,15,16
2013-04-17 13:53:29,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,11,16,15
2013-04-17 13:51:42,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,12,15,15
2013-04-17 13:49:47,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,8,15,17
2013-04-17 13:47:47,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,10,17,18
2013-04-17 13:45:34,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,9,17,18
2013-04-17 13:44:26,Darkside,Hunter,Male,Ramshorned Trolloc,18,10,9,16,18
2013-04-17 13:42:57,Darkside,Hunter,Male,Ramshorned Trolloc,14,10,9,15,19
2013-04-17 13:41:15,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,10,15,18
2013-04-17 13:39:26,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,10,16,18
2013-04-17 13:37:57,Darkside,Hunter,Male,Ramshorned Trolloc,12,7,13,16,19
2013-04-17 13:35:47,Darkside,Hunter,Male,Ramshorned Trolloc,13,11,11,16,15
2013-04-17 13:33:56,Darkside,Hunter,Male,Ramshorned Trolloc,14,5,10,18,19
2013-04-17 13:32:10,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,12,17,19
2013-04-17 13:30:15,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,10,16,17
2013-04-17 13:28:48,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,10,17,19
2013-04-17 13:27:10,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,12,15,17
2013-04-17 13:25:31,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,12,13,19
2013-04-17 13:23:49,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,14,18
2013-04-17 13:21:58,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,7,16,15
2013-04-17 13:20:25,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,12,14,17
2013-04-17 13:19:01,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,12,13,18
2013-04-17 13:17:25,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,16,15
2013-04-17 13:15:35,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,11,16,18
2013-04-17 13:13:36,Darkside,Hunter,Male,Ramshorned Trolloc,15,10,9,15,19
2013-04-17 13:11:55,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,15,14
2013-04-17 13:09:45,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,8,16,17
2013-04-17 13:08:16,Darkside,Hunter,Male,Ramshorned Trolloc,19,9,9,14,18
2013-04-17 13:06:31,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,17,17
2013-04-17 13:05:01,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,12,15,16
2013-04-17 13:03:38,Darkside,Hunter,Male,Ramshorned Trolloc,13,10,12,16,17
2013-04-17 13:01:41,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,10,15,19
2013-04-17 12:59:12,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,9,15,17
2013-04-17 12:57:22,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,10,14,18
2013-04-17 12:55:55,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,10,15,15
2013-04-17 12:54:01,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,11,16,15
2013-04-17 12:51:39,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,9,17,18
2013-04-17 12:49:28,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,14,19
2013-04-17 12:47:47,Darkside,Hunter,Male,Ramshorned Trolloc,14,9,9,16,17
2013-04-17 12:45:46,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,10,12,18
2013-04-17 12:44:07,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,10,16,19
2013-04-17 12:42:27,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,9,15,16
2013-04-17 12:39:38,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,16,17
2013-04-17 12:37:35,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,11,14,17
2013-04-17 12:35:47,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,11,17,16
2013-04-17 12:34:29,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,11,15,19
2013-04-17 12:32:25,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,16,17
2013-04-17 12:30:47,Darkside,Hunter,Male,Ramshorned Trolloc,18,5,10,17,17
2013-04-17 12:28:55,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,7,15,18
2013-04-17 12:27:00,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,10,13,15
2013-04-17 12:24:38,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,10,15,19
2013-04-17 12:22:45,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,11,13,18
2013-04-17 12:20:56,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,11,18,15
2013-04-17 12:16:02,Darkside,Hunter,Male,Ramshorned Trolloc,18,10,9,16,18
2013-04-17 12:13:03,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,10,16,17
2013-04-17 12:10:40,Darkside,Hunter,Male,Ramshorned Trolloc,19,10,11,13,14
2013-04-17 12:08:42,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,8,16,18
2013-04-17 10:01:32,Darkside,Hunter,Male,Ramshorned Trolloc,19,9,10,11,17
2013-04-17 09:59:59,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,11,17,18
2013-04-17 09:58:32,Darkside,Hunter,Male,Ramshorned Trolloc,13,5,13,16,18
2013-04-17 09:56:56,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,8,14,18
2013-04-17 09:54:37,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,11,13,19
2013-04-17 09:52:33,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,14,16
2013-04-17 09:49:51,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,8,16,15
2013-04-17 09:47:00,Darkside,Hunter,Male,Ramshorned Trolloc,14,11,8,15,17
2013-04-17 09:43:53,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,11,14,18
2013-04-17 09:42:16,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,15,18
2013-04-17 09:40:38,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,11,15,17
2013-04-17 09:39:14,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,11,13,17
2013-04-17 09:37:18,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,7,16,19
2013-04-17 09:35:06,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,15,17
2013-04-17 09:33:13,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,18,18
2013-04-17 09:31:23,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,16,15
2013-04-17 09:29:18,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,12,12,16
2013-04-17 09:27:39,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,13,11,16
2013-04-17 09:25:27,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,9,14,18
2013-04-17 09:23:30,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,15,17
2013-04-17 09:21:50,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,12,14,19
2013-04-17 09:19:35,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,12,15,14
2013-04-17 09:18:04,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,12,16,17
2013-04-17 09:16:03,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,13,18
2013-04-17 09:14:06,Darkside,Hunter,Male,Ramshorned Trolloc,14,11,9,14,19
2013-04-17 09:11:21,Darkside,Hunter,Male,Ramshorned Trolloc,16,5,13,16,15
2013-04-17 09:09:36,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,11,13,16
2013-04-17 09:07:57,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,11,14,14
2013-04-17 09:06:03,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,11,15,18
2013-04-17 09:04:50,Darkside,Hunter,Male,Ramshorned Trolloc,16,5,12,16,16
2013-04-17 09:03:45,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,10,16,16
2013-04-17 09:01:59,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,11,14,14
2013-04-17 09:00:31,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,11,14,17
2013-04-17 08:58:39,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,11,14,19
2013-04-17 08:56:13,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,12,13,16
2013-04-17 08:54:27,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,16,18
2013-04-17 08:52:01,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,14,19
2013-04-17 08:50:08,Darkside,Hunter,Male,Ramshorned Trolloc,19,10,7,15,14
2013-04-17 08:48:09,Darkside,Hunter,Male,Ramshorned Trolloc,14,5,11,17,19
2013-04-17 08:46:02,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,12,16,17
2013-04-17 08:43:59,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,10,14,17
2013-04-17 08:42:36,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,12,14,17
2013-04-17 08:40:59,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,8,16,17
2013-04-17 08:39:08,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,11,16,15
2013-04-17 08:37:50,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,10,15,17
2013-04-17 08:35:50,Darkside,Hunter,Male,Ramshorned Trolloc,15,7,12,15,19
2013-04-17 08:34:16,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,9,13,17
2013-04-17 08:32:41,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,12,15,17
2013-04-17 08:31:12,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,12,14,16
2013-04-17 08:28:34,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,9,16,16
2013-04-17 08:26:59,Darkside,Hunter,Male,Ramshorned Trolloc,19,10,9,15,15
2013-04-17 08:20:03,Darkside,Hunter,Male,Ramshorned Trolloc,13,8,12,16,16
2013-04-17 08:18:32,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,8,17,16
2013-04-17 08:16:32,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,8,17,15
2013-04-17 08:14:16,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,9,15,19
2013-04-17 08:12:24,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,12,14,17
2013-04-17 08:10:38,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,11,13,18
2013-04-17 08:09:00,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,11,18,17
2013-04-17 08:07:01,Darkside,Hunter,Male,Ramshorned Trolloc,16,10,10,12,18
2013-04-17 08:04:52,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,10,12,17
2013-04-17 08:02:44,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,13,14,17
2013-04-17 08:01:09,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,10,15,17
2013-04-17 07:59:47,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,10,16,19
2013-04-17 07:58:00,Darkside,Hunter,Male,Ramshorned Trolloc,14,9,11,16,15
2013-04-17 07:56:45,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,13,17,14
2013-04-17 07:55:14,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,7,15,19
2013-04-17 07:53:56,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,12,19
2013-04-17 07:52:23,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,17,17
2013-04-17 07:50:37,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,11,16,15
2013-04-17 07:48:44,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,13,17
2013-04-17 07:47:13,Darkside,Hunter,Male,Ramshorned Trolloc,18,4,11,16,17
2013-04-17 07:45:34,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,10,12,18
2013-04-17 07:43:21,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,17,17
2013-04-17 07:41:39,Darkside,Hunter,Male,Ramshorned Trolloc,13,10,11,15,16
2013-04-17 07:39:55,Darkside,Hunter,Male,Ramshorned Trolloc,13,11,9,15,18
2013-04-17 07:37:12,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,9,16,17
2013-04-17 07:35:09,Darkside,Hunter,Male,Ramshorned Trolloc,13,7,12,16,19
2013-04-17 07:33:18,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,16,17
2013-04-17 07:31:35,Darkside,Hunter,Male,Ramshorned Trolloc,13,10,10,16,17
2013-04-17 07:29:27,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,12,15,17
2013-04-16 16:08:22,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,9,15,19
2013-04-16 16:06:06,Darkside,Hunter,Male,Ramshorned Trolloc,15,9,10,16,17
2013-04-16 16:04:09,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,10,13,17
2013-04-16 16:02:18,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,11,14,14
2013-04-16 16:01:20,Darkside,Hunter,Male,Ramshorned Trolloc,13,8,11,16,18
2013-04-16 15:59:33,Darkside,Hunter,Male,Ramshorned Trolloc,16,5,12,15,17
2013-04-16 15:58:17,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,9,16,16
2013-04-16 15:56:29,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,13,16,18
2013-04-16 15:54:13,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,10,15,18
2013-04-16 15:52:26,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,10,13,19
2013-04-16 15:51:07,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,9,15,17
2013-04-16 15:49:12,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,12,12,19
2013-04-16 15:47:29,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,10,16,18
2013-04-16 15:45:14,Darkside,Hunter,Male,Ramshorned Trolloc,18,5,12,16,19
2013-04-16 15:43:46,Darkside,Hunter,Male,Ramshorned Trolloc,18,9,11,17,14
2013-04-16 15:41:49,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,9,13,17
2013-04-16 15:39:45,Darkside,Hunter,Male,Ramshorned Trolloc,13,9,11,16,19
2013-04-16 15:37:42,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,11,16,18
2013-04-16 15:35:58,Darkside,Hunter,Male,Ramshorned Trolloc,13,6,11,16,19
2013-04-16 15:34:10,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,10,16,14
2013-04-16 15:32:29,Darkside,Hunter,Male,Ramshorned Trolloc,19,8,10,14,18
2013-04-16 15:29:51,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,11,13,18
2013-04-16 15:28:18,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,11,14,19
2013-04-16 15:26:44,Darkside,Hunter,Male,Ramshorned Trolloc,14,10,10,16,18
2013-04-16 15:25:24,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,11,15,17
2013-04-16 15:23:37,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,13,13,17
2013-04-16 15:21:29,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,9,16,17
2013-04-16 15:19:38,Darkside,Hunter,Male,Ramshorned Trolloc,19,7,11,12,19
2013-04-16 15:17:41,Darkside,Hunter,Male,Ramshorned Trolloc,17,11,13,16,15
2013-04-16 15:15:16,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,9,13,17
2013-04-16 15:13:17,Darkside,Hunter,Male,Ramshorned Trolloc,16,9,10,16,19
2013-04-16 15:11:08,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,11,15,16
2013-04-16 15:09:40,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,10,14,19
2013-04-16 15:07:47,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,10,16,17
2013-04-16 15:05:16,Darkside,Hunter,Male,Ramshorned Trolloc,14,10,9,15,18
2013-04-16 15:03:47,Darkside,Hunter,Male,Ramshorned Trolloc,16,6,11,15,19
2013-04-16 15:01:31,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,11,14,17
2013-04-16 15:00:12,Darkside,Hunter,Male,Ramshorned Trolloc,14,8,11,16,18
2013-04-16 14:58:49,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,7,17,17
2013-04-16 14:56:32,Darkside,Hunter,Male,Ramshorned Trolloc,19,8,10,12,17
2013-04-16 14:55:03,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,10,14,18
2013-04-16 14:52:38,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,9,15,14
2013-04-16 14:50:41,Darkside,Hunter,Male,Ramshorned Trolloc,18,8,12,11,16
2013-04-16 14:48:45,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,11,13,18
2013-04-16 14:47:09,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,12,14,18
2013-04-16 14:45:35,Darkside,Hunter,Male,Ramshorned Trolloc,18,7,11,17,17
2013-04-16 14:43:58,Darkside,Hunter,Male,Ramshorned Trolloc,14,11,11,15,17
2013-04-16 14:42:14,Darkside,Hunter,Male,Ramshorned Trolloc,14,10,9,18,16
2013-04-16 14:40:36,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,10,15,17
2013-04-16 14:39:13,Darkside,Hunter,Male,Ramshorned Trolloc,16,7,12,15,15
2013-04-16 14:37:37,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,12,15,19
2013-04-16 14:36:07,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,13,14,19
2013-04-16 14:33:47,Darkside,Hunter,Male,Ramshorned Trolloc,15,10,12,14,14
2013-04-16 14:31:40,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,6,18,17
2013-04-16 14:29:56,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,11,17,15
2013-04-16 14:28:32,Darkside,Hunter,Male,Ramshorned Trolloc,14,9,9,16,17
2013-04-16 14:26:44,Darkside,Hunter,Male,Ramshorned Trolloc,14,6,10,18,17
2013-04-16 14:24:22,Darkside,Hunter,Male,Ramshorned Trolloc,17,6,8,17,17
2013-04-16 14:21:53,Darkside,Hunter,Male,Ramshorned Trolloc,17,11,7,17,17
2013-04-16 14:20:15,Darkside,Hunter,Male,Ramshorned Trolloc,19,7,10,13,19
2013-04-16 14:18:23,Darkside,Hunter,Male,Ramshorned Trolloc,17,9,9,13,17
2013-04-16 14:16:38,Darkside,Hunter,Male,Ramshorned Trolloc,16,11,9,12,17
2013-04-16 14:14:20,Darkside,Hunter,Male,Ramshorned Trolloc,15,8,10,16,18
2013-04-16 14:12:45,Darkside,Hunter,Male,Ramshorned Trolloc,16,5,9,18,17
2013-04-16 14:08:53,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,8,18,14
2013-04-16 14:06:48,Darkside,Hunter,Male,Ramshorned Trolloc,15,6,10,18,17
2013-04-16 14:04:25,Darkside,Hunter,Male,Ramshorned Trolloc,15,11,8,14,17
2013-04-16 14:02:15,Darkside,Hunter,Male,Ramshorned Trolloc,17,7,13,14,14
2013-04-16 14:00:41,Darkside,Hunter,Male,Ramshorned Trolloc,18,6,11,14,17
2013-04-16 13:58:41,Darkside,Hunter,Male,Ramshorned Trolloc,13,10,11,16,18
2013-04-16 13:56:00,Darkside,Hunter,Male,Ramshorned Trolloc,16,5,10,16,18
2013-04-16 13:54:35,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,13,12,16
2013-04-16 13:52:10,Darkside,Hunter,Male,Ramshorned Trolloc,16,8,7,16,19
2013-04-16 13:50:09,Darkside,Hunter,Male,Ramshorned Trolloc,17,8,10,15,19
2013-04-16 13:48:11,Darkside,Hunter,Male,Ramshorned Trolloc,17,10,11,12,17
